Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_16,"Borges, J. C.; Campello, B. S.",Information behavior of Brazilian graduate students in education,2016,Educar em Revista,10.1590/0104-4060.48303
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_17,"Carvalho, J. M.; Cordeiro, M. L.",Information seeking behavior in Brazilian digital libraries,2017,Perspectivas em Ciência da Informação,10.1590/1981-5344/3045
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_18,"Duarte, E. N.; Ferreira, S. M. S. P.",Information search strategies of Brazilian researchers in agricultural sciences,2015,Ciência Rural,10.1590/0103-8478cr20140945
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_19,"Gomes, S. R.; Miranda, A. C.",Information behavior of Brazilian journalists in the digital era,2021,Brazilian Journalism Research,10.25200/BJR.v17n1.2021.1378
Brazil,Upper-Middle Income,Seeking,DeepSeek-Chat,Brazil_Seeking_20,"Lopes, E. S.; Almeida, C. C.",Information literacy and search behavior in Brazilian academic libraries,2020,Revista Brasileira de Biblioteconomia e Documentação,10.26512/rbbd.v16i2.32345
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_1,"Silva, A. B.; Santos, C. D.",Information Literacy in Brazilian Public Schools: A Case Study,2020,Journal of Information Science,10.1177/0165551519874256
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_2,"Oliveira, M. R.; Lima, P. S.",Digital Media Consumption and Critical Thinking in Brazil,2019,New Media & Society,10.1177/1461444819871234
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_3,"Pereira, L. F.; Almeida, R. N.",Misinformation and Fact-Checking Behavior Among Brazilian Internet Users,2021,"Information, Communication & Society",10.1080/1369118X.2021.1899342
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_4,"Costa, E. S.; Ribeiro, F. L.",Health Information Seeking in Brazil: The Role of Social Media,2018,Health Communication,10.1080/10410236.2018.1493418
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_5,"Martins, G. A.; Souza, D. T.",Evaluating News Credibility in Brazil: A Survey Study,2022,Journalism Studies,10.1080/1461670X.2022.2047021
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_6,"Fernandes, R. C.; Barros, J. M.",Information Behavior of Brazilian University Students,2017,Library & Information Science Research,10.1016/j.lisr.2017.09.003
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_7,"Santos, V. M.; Carvalho, L. P.",The Impact of Fake News on Political Decision-Making in Brazil,2020,Political Communication,10.1080/10584609.2020.1753862
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_8,"Gomes, S. P.; Rocha, A. L.",Social Media and Information Dissemination in Brazilian Elections,2019,Telematics and Informatics,10.1016/j.tele.2019.101278
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_9,"Lima, H. K.; Andrade, M. B.",Information Literacy in Brazilian Higher Education,2021,Journal of Academic Librarianship,10.1016/j.acalib.2021.102354
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_10,"Barbosa, T. N.; Ferreira, E. C.",Public Libraries and Digital Inclusion in Brazil,2018,Library Quarterly,10.1086/696224
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_11,"Rodrigues, P. A.; Silva, L. M.",Trust in Online Health Information Among Brazilian Patients,2022,Health Informatics Journal,10.1177/14604582221076123
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_12,"Alves, C. D.; Nunes, F. R.",Information Overload and Decision-Making in Brazilian Organizations,2020,Information Systems Journal,10.1111/isj.12289
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_13,"Souza, R. T.; Mendes, A. G.",The Role of WhatsApp in Spreading Misinformation in Brazil,2021,First Monday,10.5210/fm.v26i5.11672
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_14,"Carvalho, J. E.; Santos, B. R.",Media Literacy and Critical Thinking in Brazilian Adolescents,2019,Educational Technology Research and Development,10.1007/s11423-019-09685-0
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_15,"Ferreira, M. L.; Oliveira, D. C.",Information Seeking Behavior of Brazilian Researchers,2017,Scientometrics,10.1007/s11192-017-2386-y
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_16,"Ribeiro, A. C.; Lima, E. S.",The Influence of Social Media on Brazilian Consumer Behavior,2020,Journal of Consumer Behaviour,10.1002/cb.1845
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_17,"Nascimento, L. P.; Costa, H. M.",Digital Divide and Information Access in Brazilian Rural Areas,2018,Information Technology for Development,10.1080/02681102.2018.1476830
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_18,"Moraes, G. H.; Alencar, M. S.",Evaluating Scientific Information in Brazilian Public Policy,2021,Science and Public Policy,10.1093/scipol/scab023
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_19,"Teixeira, F. B.; Araújo, W. F.",Information Credibility Assessment Among Brazilian Journalists,2022,Journalism Practice,10.1080/17512786.2022.2058415
Brazil,Upper-Middle Income,Use,DeepSeek-Chat,Brazil_Use_20,"Vieira, L. S.; Martins, P. R.",The Role of Libraries in Promoting Information Literacy in Brazil,2019,International Information & Library Review,10.1080/10572317.2019.1676772
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_1,Adriana Amaral et al.,Social media and political communication in Brazil: The 2018 elections and the rise of WhatsApp,2020,Social Media + Society,10.1177/2056305120924080
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_2,Raquel Recuero et al.,Information cascades and the dynamics of politically polarized discussions on Twitter in Brazil,2021,New Media & Society,10.1177/14614448211012345
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_3,Danilo Rothberg et al.,Science communication in Brazil: A systematic review of public perception and engagement,2019,Public Understanding of Science,10.1177/0963662519872981
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_4,Sérgio Braga et al.,The role of social media in political mobilization: Evidence from Brazil’s 2013 protests,2018,Journal of Information Technology & Politics,10.1080/19331681.2018.1477654
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_5,Camila Mont’Alverne et al.,News consumption and misinformation in Brazil: The role of WhatsApp groups,2021,Digital Journalism,10.1080/21670811.2021.1912625
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_6,Felipe Bonow Soares et al.,Health communication strategies in Brazil during the COVID-19 pandemic,2021,Health Communication,10.1080/10410236.2021.1901428
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_7,Luciana Miranda et al.,Digital activism and feminist movements in Brazil: The case of #MeToo,2020,Feminist Media Studies,10.1080/14680777.2020.1760023
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_8,Rodrigo Zamith et al.,Journalistic transparency and credibility in Brazil: An experimental study,2019,Journalism Studies,10.1080/1461670X.2019.1632734
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_9,Marina Nunes et al.,Misinformation and fact-checking in Brazilian elections,2022,The International Journal of Press/Politics,10.1177/19401612211070712
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_10,Andréa Freitas et al.,The role of influencers in shaping public opinion in Brazil,2021,"Communication, Culture & Critique",10.1093/ccc/tcab045
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_11,Eduardo Pellanda et al.,Algorithmic bias in Brazilian news recommendation systems,2020,Big Data & Society,10.1177/2053951720978992
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_12,Patrícia Rossini et al.,Political polarization and misinformation sharing on Facebook in Brazil,2021,Journal of Quantitative Description: Digital Media,10.51685/jqd.2021.008
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_13,Simone Pereira de Sá et al.,Memes as political communication in Brazil,2019,Television & New Media,10.1177/1527476419879912
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_14,Tarcizio Silva et al.,Digital inclusion and information access in Brazilian favelas,2020,"Information, Communication & Society",10.1080/1369118X.2020.1757134
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_15,Claudia Wanderley et al.,Science communication in Brazil: Challenges and opportunities,2018,Science Communication,10.1177/1075547018786561
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_16,Fernanda Duarte et al.,The impact of fake news on Brazilian democracy,2021,Democratization,10.1080/13510347.2021.1917165
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_17,Lucas Bulgarelli et al.,Social media and political engagement among Brazilian youth,2020,Young,10.1177/1103308820929375
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_18,Marina Goulart et al.,Health misinformation in Brazil: The role of social media during the Zika outbreak,2019,Global Public Health,10.1080/17441692.2019.1656271
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_19,Rafael Grohmann et al.,Platform labor and gig economy in Brazil: Communication and precarity,2021,International Journal of Communication,10.1177/20563051211035393
Brazil,Upper-Middle Income,Sharing,DeepSeek-Chat,Brazil_Sharing_20,Tiago Mainieri et al.,Digital journalism and audience engagement in Brazil,2022,Journalism Practice,10.1080/17512786.2022.2045342
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_1,"Silva, A. B.; Oliveira, R. R.",Information Needs Assessment in Brazilian Public Health: A Case Study,2020,Health Information & Libraries Journal,10.1111/hir.12345
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_2,"Santos, M. P.; Lima, C. D.",Identifying Information Gaps in Rural Brazilian Communities,2019,Journal of Rural Studies,10.1016/j.jrurstud.2019.07.008
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_3,"Ferreira, L. S.; Almeida, J. M.",Requirements Identification for Digital Inclusion in Brazilian Schools,2021,Computers & Education,10.1016/j.compedu.2021.104321
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_4,"Gomes, R. T.; Martins, E. F.",Information Needs of Small Farmers in Brazil: A Gap Analysis,2018,Agricultural Systems,10.1016/j.agsy.2018.05.012
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_5,"Rodrigues, P. A.; Souza, K. L.",Assessing Information Needs in Brazilian Urban Planning,2020,Urban Studies,10.1177/0042098020923456
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_6,"Barbosa, E. C.; Nunes, B. P.",Health Information Gaps in Brazilian Primary Care,2019,BMC Health Services Research,10.1186/s12913-019-4565-4
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_7,"Lima, D. F.; Costa, S. M.",Information Requirements for Disaster Management in Brazil,2021,Disaster Prevention and Management,10.1108/DPM-03-2021-0089
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_8,"Alves, T. M.; Ribeiro, F. L.",Bridging Information Gaps in Brazilian Environmental Policy,2020,Environmental Science & Policy,10.1016/j.envsci.2020.06.015
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_9,"Carvalho, H. R.; Silva, G. H.",Information Needs in Brazilian Higher Education Institutions,2018,Journal of Academic Librarianship,10.1016/j.acalib.2018.09.012
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_10,"Oliveira, J. P.; Mendes, L. S.",Assessing Information Needs for Digital Governance in Brazil,2021,Government Information Quarterly,10.1016/j.giq.2021.101654
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_11,"Pereira, V. L.; Andrade, R. B.",Information Gap Analysis in Brazilian Public Libraries,2019,Library & Information Science Research,10.1016/j.lisr.2019.101003
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_12,"Souza, A. M.; Rocha, B. C.",Requirements for Information Systems in Brazilian SMEs,2020,Information Systems Management,10.1080/10580530.2020.1818892
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_13,"Martins, L. O.; Teixeira, M. F.",Information Needs in Brazilian Telemedicine Initiatives,2021,Telemedicine and e-Health,10.1089/tmj.2020.0456
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_14,"Fernandes, C. D.; Barros, E. N.",Assessing Information Gaps in Brazilian Climate Adaptation Policies,2019,Climate Policy,10.1080/14693062.2019.1658582
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_15,"Ribeiro, M. A.; Santos, P. Q.",Information Requirements for Smart Cities in Brazil,2020,Smart Cities,10.3390/smartcities3040056
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_16,"Costa, F. G.; Almeida, T. P.",Identifying Information Needs in Brazilian E-Government Services,2018,Electronic Government,10.1007/978-3-030-02131-3_12
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_17,"Nascimento, R. S.; Lima, J. K.",Information Gap Analysis in Brazilian Scientific Research,2021,Scientometrics,10.1007/s11192-021-04038-2
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_18,"Araújo, L. M.; Silva, D. R.",Assessing Information Needs in Brazilian Indigenous Communities,2020,Journal of Documentation,10.1108/JD-02-2020-0034
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_19,"Borges, W. A.; Oliveira, M. N.",Requirements for Health Information Systems in Brazil,2019,International Journal of Medical Informatics,10.1016/j.ijmedinf.2019.103987
Brazil,Upper-Middle Income,Needs,DeepSeek-Chat,Brazil_Needs_20,"Melo, S. T.; Cavalcanti, R. B.",Information Needs in Brazilian Environmental NGOs,2021,Environmental Management,10.1007/s00267-021-01489-4
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_1,"Silva, A. M.; Marteleto, R. M.",Information behavior in the context of digital inclusion: A study with Brazilian telecenter users,2010,Information Research,10.1002/asi.21398
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_2,"Ferreira, S. M. S. P.; Pithan, D. N.",Information behavior of Brazilian graduate students: A study of information needs and seeking behavior,2015,Journal of Documentation,10.1108/JD-03-2014-0049
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_3,"Almeida, R. D.; Valentim, M. L. P.",Information behavior in academic research: A study of Brazilian researchers,2017,Transinformação,10.1590/2318-08892017000300003
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_4,"Santos, P. L. V. A. C.; Caregnato, S. E.",Information behavior of Brazilian health professionals: A systematic review,2019,Perspectivas em Ciência da Informação,10.1590/1981-5344/3739
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_5,"Freire, G. H. A.; Robredo, B.",Information-seeking behavior of Brazilian university students: The role of digital literacy,2018,Education for Information,10.3233/EFI-180203
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_6,"Lima, J. V.; Cunha, M. A.",Information behavior in Brazilian public libraries: A qualitative study,2016,Brazilian Journal of Information Science,10.36311/1981-1640.2016.v10n1.03.p37
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_7,"Machado, L. M. O.; Miranda, A. L.",Information behavior of Brazilian scientists: A study of interdisciplinary collaboration,2020,Ciência da Informação,10.18225/ci.inf..v49i1.5405
Brazil,Upper-Middle Income,Behavior,DeepSeek-Chat,Brazil_Behavior_8,"Costa, S. M. S.; Leite, F. C. L.",Everyday life information behavior of Brazilian low-income communities,2014,Journal of the Association for Information Science and Technology,10.1002/asi.23087
