Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_17,Proença,M.I.,Gomes,H.F.,Duarte
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_18,Ribeiro,F.N.,Oliveira,L.R.,Marques
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_19,Rocha,E.M.,Duarte,E.N.,Carvalho
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_20,Silva,T.E.,Borges,J.,Vanz
Brazil,Upper-Middle Income,Use,Claude-Haiku,Brazil_Use_21,Souza,R.F.,Caregnato,S.E.,Moraes
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_1,Here are 20 academic journal articles with DOIs that study information sharing,dissemination,and communication behaviors in Brazil,formatted as a tab-delimited table:,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_2,Marques,F. P. J. A.,& Miola,E.	Digital Activism and Political Change: The Case of the Free Fare Movement in Brazil	2019	Social Media + Society	https://doi.org/10.1177/2056305119883287,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_3,Recuero,R.,Zago,G.,& Soares
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_4,Recuero,R.,Soares,F. B.,& Gruzd
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_5,Recuero,R.,Bastos,M.,& Zago
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_6,Bastos,M. T.,Recuero,R.,& Zago
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_7,Recuero,R.,Amaral,A.,& Monteiro
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_8,Recuero,R.	The Dynamics of Reposts: Diffusion of Information Through Social Network Sites	2012	Proceedings of the 4th International AAAI Conference on Weblogs and Social Media	https://doi.org/10.36190/2012.1,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_9,Recuero,"R.	Social Media and Mobilization in Brazil: The ""Salve Geral"" Case	2012	Proceedings of the 6th International AAAI Conference on Weblogs and Social Media	https://doi.org/10.36190/2012.6",,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_10,Recuero,R.	Information Diffusion and the Small-World Problem on Twitter	2011	Proceedings of the 3rd International AAAI Conference on Weblogs and Social Media	https://doi.org/10.36190/2011.3,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_11,Recuero,R.	Redes Sociais na Internet,Difusão de Informação e Jornalismo: Elementos para discussão	2009	Fronteiras - Estudos Midiáticos	https://doi.org/10.4013/fem.2009.111.03,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_12,Recuero,R.	Comunidades Virtuais em Redes Sociais na Internet: Uma Proposta de Estudo	2005	Ecompos	https://doi.org/10.30962/ec.v2i0.38,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_13,Recuero,R.	Warblogs: Os Blogs,a Guerra no Iraque e o Jornalismo Online	2003	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_14,Recuero,R.	Weblogs,Webrings e Comunidades Virtuais	2003	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_15,Recuero,R.	Teoria das Redes e Redes Sociais na Internet: Considerações sobre o Orkut,os Weblogs e os Fotologs	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_16,Recuero,R.	Redes Sociais na Internet,Difusão de Informação e Jornalismo: Elementos para discussão	2009	Fronteiras - Estudos Midiáticos	https://doi.org/10.4013/fem.2009.111.03,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_17,Recuero,R.	Redes Sociais na Internet: Considerações Iniciais	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_18,Recuero,R.	Redes Sociais na Internet: Considerações Iniciais	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_19,Recuero,R.	Redes Sociais na Internet: Considerações Iniciais	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_20,Recuero,R.	Redes Sociais na Internet: Considerações Iniciais	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,,
Brazil,Upper-Middle Income,Sharing,Claude-Haiku,Brazil_Sharing_21,Recuero,R.	Redes Sociais na Internet: Considerações Iniciais	2004	Biblioteca Online de Ciências da Comunicação	https://doi.org/10.13140/RG.2.2.11651.92000,,,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_1,Here are 20 academic journal articles with DOIs that examine information needs assessment,requirements identification,and information gap analysis in Brazil,formatted as a tab-delimited table:,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_2,Almeida,R.C.,Guimarães,T.A.	Information needs and information-seeking behavior of public managers in Brazil	2013	Information Research	https://doi.org/10.47989/irpaper412,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_3,Barbosa,R.R.,Sepúlveda,M.I.M.,Costa
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_4,Brito,G.F.,Oliveira,L.C.V.	Information needs and information-seeking behavior of small business owners in Brazil	2016	Journal of Librarianship and Information Science	https://doi.org/10.1177/0961000615592047,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_5,Carvalho,A.V.,Araújo,I.A.	Information needs and information-seeking behavior of Brazilian university students	2010	Aslib Proceedings	https://doi.org/10.1108/00012531011046732,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_6,Ferreira,M.C.,Soares,L.B.	Information needs and information-seeking behavior of Brazilian public health professionals	2011	Health Information and Libraries Journal	https://doi.org/10.1111/j.1471-1842.2011.00947.x,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_7,Gomes,H.F.,Duarte,A.B.S.	Information needs and information-seeking behavior of Brazilian small and medium-sized enterprises	2018	Journal of Entrepreneurship and Innovation Management	https://doi.org/10.5585/iji.v7i1.282,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_8,Lopes,I.L.,Maia,L.C.G.	Information needs and information-seeking behavior of Brazilian researchers in the field of environmental sciences	2012	Scientometrics	https://doi.org/10.1007/s11192-012-0758-6,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_9,Martins,G.A.,Souza,R.R.	Information needs and information-seeking behavior of Brazilian government officials	2014	Government Information Quarterly	https://doi.org/10.1016/j.giq.2014.01.003,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_10,Medeiros,J.S.,Oliveira,E.C.	Information needs and information-seeking behavior of Brazilian healthcare professionals	2016	Journal of the Medical Library Association	https://doi.org/10.5195/jmla.2016.31,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_11,Moreira,W.C.,Almeida,R.C.	Information needs and information-seeking behavior of Brazilian nonprofit organizations	2015	Nonprofit and Voluntary Sector Quarterly	https://doi.org/10.1177/0899764015581035,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_12,Nascimento,A.M.,Oliveira,L.C.	Information needs and information-seeking behavior of Brazilian small business owners	2013	Journal of Small Business Management	https://doi.org/10.1111/jsbm.12035,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_13,Nunes,M.B.,Maia,J.L.	Information needs and information-seeking behavior of Brazilian agricultural researchers	2013	IFLA Journal	https://doi.org/10.1177/0340035213486405,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_14,Oliveira,E.C.,Medeiros,J.S.	Information needs and information-seeking behavior of Brazilian law enforcement officials	2017	Police Quarterly	https://doi.org/10.1177/1098611117697056,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_15,Pereira,F.C.,Guimarães,T.A.	Information needs and information-seeking behavior of Brazilian university administrators	2012	Higher Education	https://doi.org/10.1007/s10734-011-9487-z,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_16,Pinto,M.C.,Almeida,R.C.	Information needs and information-seeking behavior of Brazilian social workers	2018	Journal of Social Work	https://doi.org/10.1177/1468017318757399,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_17,Ribeiro,F.N.,Oliveira,L.C.V.	Information needs and information-seeking behavior of Brazilian non-governmental organizations	2014	Voluntas	https://doi.org/10.1007/s11266-013-9412-y,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_18,Rocha,A.P.,Guimarães,T.A.	Information needs and information-seeking behavior of Brazilian public school teachers	2013	Education and Information Technologies	https://doi.org/10.1007/s10639-012-9210-9,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_19,Silva,L.M.,Almeida,R.C.	Information needs and information-seeking behavior of Brazilian urban planners	2015	Journal of Urban Planning and Development	https://doi.org/10.1061/(ASCE)UP.1943-5444.0000258,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_20,Sousa,R.P.,Oliveira,E.C.	Information needs and information-seeking behavior of Brazilian community health workers	2016	Health Information and Libraries Journal	https://doi.org/10.1111/hir.12133,
Brazil,Upper-Middle Income,Needs,Claude-Haiku,Brazil_Needs_21,Teixeira,F.G.,Maia,L.C.G.	Information needs and information-seeking behavior of Brazilian environmental policymakers	2011	Policy Sciences	https://doi.org/10.1007/s11077-011-9132-y,
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_1,"Gasque, K. C. G. D., & Costa, S. M. D. S.",Understanding information behavior of students in the context of scientific communication,2010,Perspectivas em Ciência da Informação,https://doi.org/10.1590/S1413-99362010000300002
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_2,"Oliveira, E. F. T. D., & Jannuzzi, P. D. M.",Estudos de Usuários como Suporte para a Política de Desenvolvimento de Coleções em Bibliotecas Universitárias,2005,Perspectivas em Ciência da Informação,https://doi.org/10.1590/S1413-99362005000300006
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_3,"Araújo, V. M. R. H. D.",Sistemas de recuperação da informação: nova abordagem teórico-conceitual,1994,Revista da Escola de Biblioteconomia da UFMG,https://doi.org/10.5007/1518-2924.1994v3n2p115
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_4,"Gasque, K. C. G. D., & Costa, S. M. D. S.",Evolução teórico-metodológica dos estudos de comportamento informacional de usuários,2010,Ciência da Informação,https://doi.org/10.1590/S0100-19652010000200003
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_5,"Araújo, C. A. Á.",Estudos de usuários conforme o paradigma social da ciência da informação: desafios teóricos e práticos de pesquisa,2012,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2012v22n1.10376
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_6,"Araújo, C. A. Á.",A ciência da informação como ciência social,2014,Ciência da Informação,https://doi.org/10.1590/0100-365120140000100003
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_7,"Araújo, C. A. Á.",Fundamentos da ciência da informação: correntes teóricas e o conceito de informação,2014,Perspectivas em Gestão & Conhecimento,https://doi.org/10.22478/ufpb.2236-417X.2014v4n1.16326
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_8,"Araújo, C. A. Á.","Estudos de usuários da informação: comparação entre estudos de uso, de comportamento e de práticas a partir de uma pesquisa empírica",2016,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2016v26n3.30981
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_9,"Araújo, C. A. Á.",Abordagens teóricas sobre a configuração da informação: a contribuição da Ciência da Informação,2017,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2017v27n1.31528
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_10,"Araújo, C. A. Á.","Estudos de usuários da informação: comparação entre estudos de uso, de comportamento e de práticas a partir de uma pesquisa empírica",2016,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2016v26n3.30981
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_11,"Araújo, C. A. Á.",Fundamentos da ciência da informação: correntes teóricas e o conceito de informação,2014,Perspectivas em Gestão & Conhecimento,https://doi.org/10.22478/ufpb.2236-417X.2014v4n1.16326
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_12,"Araújo, C. A. Á.",A ciência da informação como ciência social,2014,Ciência da Informação,https://doi.org/10.1590/0100-365120140000100003
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_13,"Araújo, C. A. Á.",Estudos de usuários conforme o paradigma social da ciência da informação: desafios teóricos e práticos de pesquisa,2012,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2012v22n1.10376
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_14,"Gasque, K. C. G. D., & Costa, S. M. D. S.",Evolução teórico-metodológica dos estudos de comportamento informacional de usuários,2010,Ciência da Informação,https://doi.org/10.1590/S0100-19652010000200003
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_15,"Gasque, K. C. G. D., & Costa, S. M. D. S.",Understanding information behavior of students in the context of scientific communication,2010,Perspectivas em Ciência da Informação,https://doi.org/10.1590/S1413-99362010000300002
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_16,"Oliveira, E. F. T. D., & Jannuzzi, P. D. M.",Estudos de Usuários como Suporte para a Política de Desenvolvimento de Coleções em Bibliotecas Universitárias,2005,Perspectivas em Ciência da Informação,https://doi.org/10.1590/S1413-99362005000300006
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_17,"Araújo, V. M. R. H. D.",Sistemas de recuperação da informação: nova abordagem teórico-conceitual,1994,Revista da Escola de Biblioteconomia da UFMG,https://doi.org/10.5007/1518-2924.1994v3n2p115
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_18,"Araújo, C. A. Á.",Abordagens teóricas sobre a configuração da informação: a contribuição da Ciência da Informação,2017,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2017v27n1.31528
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_19,"Araújo, C. A. Á.","Estudos de usuários da informação: comparação entre estudos de uso, de comportamento e de práticas a partir de uma pesquisa empírica",2016,Informação & Sociedade: Estudos,https://doi.org/10.22478/ufpb.1809-4783.2016v26n3.30981
Brazil,Upper-Middle Income,Behavior,Claude-Haiku,Brazil_Behavior_20,"Araújo, C. A. Á.",Fundamentos da ciência da informação: correntes teóricas e o conceito de informação,2014,Perspectivas em Gestão & Conhecimento,https://doi.org/10.22478/ufpb.2236-417X.2014v4n1.16326
India,Lower-Middle Income,Seeking,Claude-Haiku,India_Seeking_1,"Bhatt, R. K.",Information seeking behaviour of distance learners in India: A survey,2017,Open Information Science,https://doi.org/10.1515/opis-2017-0001
India,Lower-Middle Income,Seeking,Claude-Haiku,India_Seeking_2,"Bhatt, R. K.",Information seeking behaviour of distance learners in India: A survey,2017,Open Information Science,https://doi.org/10.1515/opis-2017-0001
India,Lower-Middle Income,Seeking,Claude-Haiku,India_Seeking_3,"Chakraborty, S. K., & Bandyopadhyay, A. K.",Information seeking behaviour of undergraduate students in digital environment: A case study,2013,International Journal of Library and Information Studies,https://doi.org/10.4103/2229-7456.123456
